timestep,reward,distance,control_cost
60000,-239.0261,3.0624,300.0033
61000,-131.7754,8.6216,303.6215
62000,-168.3954,6.8355,306.5896
63000,-71.5358,11.5338,300.7414
64000,-91.8483,10.3532,298.4487
65000,-116.8613,9.3156,302.2949
66000,-57.2713,12.1678,299.7656
67000,-97.8789,10.0720,300.8148
68000,-63.9275,11.7411,299.7959
69000,-74.9954,11.3257,302.8191
70000,-22.1459,13.9599,302.8803
71000,-46.0166,12.8808,305.5328
72000,-9.6191,14.5276,299.3952
73000,-73.5385,11.6457,306.8476
74000,-30.2820,13.8565,307.0750
75000,-85.2460,11.2176,309.8587
76000,7.3600,15.8475,310.9903
77000,18.4811,16.2136,307.4838
78000,9.8834,16.0172,309.3095
79000,58.4891,18.3198,309.6887
80000,-4.1551,14.8479,302.9640
81000,87.6503,20.1168,313.8793
82000,50.0690,17.9626,310.6960
83000,48.6986,17.8440,307.7898
84000,75.6925,19.2793,310.2941
85000,131.7245,22.0589,307.9556
86000,81.4335,19.4162,308.1190
87000,91.6695,20.1683,311.3511
88000,-48.4367,12.5652,301.4187
89000,139.5544,22.4832,310.1547
90000,157.1586,23.7063,315.7185
91000,217.9528,26.7160,314.6976
92000,149.8803,23.1924,312.8245
93000,95.1379,20.3703,313.0796
94000,182.2522,24.6480,311.0902
95000,100.8934,20.6837,311.8913
96000,195.8152,25.1288,308.2491
97000,175.7788,24.3560,311.5878
98000,172.6132,24.4127,315.8963
99000,214.7552,26.1371,306.3480
100000,218.9292,26.7371,315.7326
101000,140.0806,22.8429,317.8994
102000,265.5157,28.8214,310.5286
103000,123.8858,22.0201,315.6767
104000,5.1621,15.8870,313.1738
105000,284.5692,29.9685,312.9470
106000,209.2681,26.2298,316.1432
107000,256.8916,28.3288,307.7172
108000,323.7785,31.8814,312.9019
109000,224.2670,26.4378,306.3464
110000,254.8958,28.3687,314.4395
111000,280.7332,29.7964,315.3548
112000,270.6062,29.1360,310.4346
113000,191.7832,24.9758,308.7152
114000,324.1947,31.4314,304.0097
115000,158.0818,23.0901,305.4470
116000,241.9977,27.3903,307.7093
117000,366.6648,33.7050,308.3218
