timestep,reward,distance,control_cost
172000,3388.1083,183.1167,553.0544
173000,3209.6073,174.6090,554.3656
174000,3268.6745,177.3570,553.0578
175000,3184.5112,173.2172,554.8948
176000,3665.0369,196.6793,555.9340
177000,3479.8775,187.7513,554.9727
178000,3869.0845,206.4010,553.0451
179000,3669.8527,196.9408,555.5742
180000,3504.3269,188.7422,555.4142
181000,3475.6224,187.4651,555.1255
182000,3445.3257,186.0239,554.0965
183000,3540.2074,190.7007,555.0174
184000,3406.7145,183.9627,554.4512
185000,873.0479,59.9119,554.4664
186000,4005.4810,213.2210,553.4497
187000,3886.0236,207.5667,555.0423
188000,3769.8642,201.8780,555.5687
189000,3437.2762,185.3609,553.0706
190000,3147.6229,171.6257,554.6197
191000,2714.7844,150.2766,555.0963
192000,3690.6513,197.9922,555.8878
193000,3517.8454,189.5159,552.8818
194000,3850.7448,205.6949,554.1295
195000,3685.0162,197.5238,553.5544
196000,3736.4807,200.0707,553.7053
197000,3749.2007,200.8890,553.8447
198000,-111.0185,12.4873,554.6509
199000,3864.7638,206.4050,555.6429
200000,3878.1639,206.9075,554.2885
201000,3499.8596,188.6415,556.2083
202000,3945.4257,210.1302,554.9008
203000,3888.5490,207.3403,554.2598
204000,3684.6036,197.4459,552.8462
205000,3707.7398,198.5668,553.5370
206000,3502.8359,188.6902,554.6173
207000,4081.5312,216.8253,553.4319
208000,3874.6837,206.8051,554.4492
209000,3833.3920,204.8734,553.9908
210000,1062.2067,69.7568,552.8142
211000,3841.8298,205.3391,553.7634
212000,3857.2327,206.1358,553.9686
213000,3864.6211,206.3270,553.1213
214000,3800.0700,203.2749,555.4600
215000,3848.2742,205.6457,554.0576
216000,3853.7693,205.8708,555.3025
217000,4063.4379,216.2081,554.9228
218000,4081.1739,216.8255,554.6676
219000,3940.0763,210.1136,554.4196
220000,4127.0333,219.0057,552.6558
221000,3889.7977,207.4522,554.4615
222000,3810.3371,203.8048,553.8424
223000,4038.1072,214.8040,554.4275
224000,4163.2721,220.9890,554.6802
225000,2759.5473,152.1985,554.9683
226000,4089.6979,217.1387,553.5661
227000,3828.2947,204.5083,553.8253
228000,4015.3983,213.6473,554.7882
229000,984.9527,64.8797,554.3006
230000,3940.3572,209.9733,554.5700
231000,3955.6964,210.6219,554.7312
232000,2471.0046,137.8796,554.0287
233000,3704.5772,198.4909,553.9106
234000,2167.6563,123.1115,554.6438
235000,4095.7186,217.5553,552.4405
236000,3618.5002,194.1893,553.4249
237000,3973.4642,211.6444,555.3664
